Triangle,Total Points,Class,Latitude,Longitude,Encryption Time (s),Computation Time (s),Decryption Time (s),Total CKKS Time (s)
T3 (Scaled ×2.0),500,OUTSIDE,19.16979382671992,72.9356809631468,0.032325,0.00278,0.001489,0.036595
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18714251514657,72.97435829369375,0.022341,0.002768,0.001484,0.026594
T3 (Scaled ×2.0),500,OUTSIDE,19.14129613975851,72.99631659200143,0.03161,0.002767,0.001471,0.035848
T3 (Scaled ×2.0),500,INSIDE,19.1811941690427,72.96834721679375,0.030276,0.003073,0.001468,0.034817
T3 (Scaled ×2.0),500,OUTSIDE,19.155730821499763,72.97485257530194,0.033523,0.002789,0.001486,0.037798
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.15175123839586,72.94445695577676,0.027971,0.002759,0.001487,0.032217
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.17058815085211,72.93535479324781,0.034206,0.002789,0.001473,0.038469
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.187087869206014,72.968648299754,0.025173,0.002817,0.001484,0.029475
T3 (Scaled ×2.0),500,OUTSIDE,19.15587551461141,72.99691169726145,0.029566,0.002828,0.001484,0.033878
T3 (Scaled ×2.0),500,INSIDE,19.180733215367322,72.95371423644222,0.031135,0.00281,0.001503,0.035449
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186701324503485,72.93140120273812,0.026536,0.00278,0.00147,0.030787
T3 (Scaled ×2.0),500,OUTSIDE,19.192518567270668,72.97440863392738,0.033181,0.002902,0.001469,0.037553
T3 (Scaled ×2.0),500,INSIDE,19.169510466206113,72.9436821532606,0.031635,0.002871,0.001493,0.035999
T3 (Scaled ×2.0),500,INSIDE,19.172677522477297,72.95627714776411,0.035354,0.002809,0.001462,0.039625
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18728256763189,72.9872663172514,0.02379,0.002792,0.001479,0.028062
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.1683942783474,72.93641721952395,0.032123,0.002774,0.001479,0.036377
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.160170314600208,72.94038388846963,0.0305,0.002907,0.001551,0.034959
T3 (Scaled ×2.0),500,INSIDE,19.185623162063898,72.94028632620505,0.029909,0.002805,0.001505,0.034219
T3 (Scaled ×2.0),500,INSIDE,19.185060207578587,72.97621369364947,0.023303,0.002774,0.001467,0.027545
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186945979351147,72.95463847376207,0.033883,0.002825,0.001532,0.03824
T3 (Scaled ×2.0),500,INSIDE,19.185210466264547,72.97549561923866,0.028445,0.002811,0.001478,0.032735
T3 (Scaled ×2.0),500,INSIDE,19.16574969905683,72.94828696408312,0.03282,0.002932,0.001474,0.037227
T3 (Scaled ×2.0),500,OUTSIDE,19.17435988107741,72.92643884266921,0.033028,0.002774,0.001484,0.037287
T3 (Scaled ×2.0),500,OUTSIDE,19.16439058265467,72.99087948253343,0.027649,0.002816,0.001466,0.031932
T3 (Scaled ×2.0),500,INSIDE,19.183650775106937,72.94487034188447,0.028808,0.002829,0.001483,0.03312
T3 (Scaled ×2.0),500,OUTSIDE,19.15309631329192,72.94164452724652,0.030294,0.002805,0.001476,0.034575
T3 (Scaled ×2.0),500,OUTSIDE,19.13961250816263,72.937891871092,0.028495,0.002849,0.001472,0.032817
T3 (Scaled ×2.0),500,OUTSIDE,19.19432162353635,72.98701533402371,0.031245,0.002811,0.001487,0.035544
T3 (Scaled ×2.0),500,OUTSIDE,19.19488693112269,72.9235531723498,0.033707,0.00289,0.001471,0.038069
T3 (Scaled ×2.0),500,OUTSIDE,19.14597438911317,73.00074492576371,0.028484,0.002829,0.001476,0.032789
T3 (Scaled ×2.0),500,OUTSIDE,19.196519190934296,72.92043737451593,0.030332,0.002848,0.00147,0.03465
T3 (Scaled ×2.0),500,INSIDE,19.16747058262661,72.95294146359407,0.0327,0.002808,0.001469,0.036978
T3 (Scaled ×2.0),500,OUTSIDE,19.163499249990984,72.98551813864216,0.027776,0.002796,0.00151,0.032083
T3 (Scaled ×2.0),500,INSIDE,19.180352124728064,72.97455929164987,0.031561,0.002812,0.001464,0.035837
T3 (Scaled ×2.0),500,INSIDE,19.173455869653864,72.94398896400706,0.031177,0.002816,0.001481,0.035475
T3 (Scaled ×2.0),500,INSIDE,19.17869899400371,72.93576703962457,0.026638,0.002787,0.001483,0.030909
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.151645284120065,72.94450339375247,0.032794,0.002786,0.001625,0.037205
T3 (Scaled ×2.0),500,OUTSIDE,19.193001058168807,72.94567704683257,0.02329,0.002795,0.001468,0.027554
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.169125766885738,72.97021764410452,0.033328,0.00293,0.001493,0.037751
T3 (Scaled ×2.0),500,OUTSIDE,19.153120650629447,72.95272306036993,0.029739,0.002825,0.001485,0.03405
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.179253154637635,72.93117726724797,0.030373,0.002794,0.001482,0.03465
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186955974679844,72.95496361318973,0.020061,0.0029,0.001496,0.024458
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.187304398544942,72.99061317316891,0.027766,0.00279,0.001479,0.032035
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.154032785010237,72.94335781937168,0.0295,0.002764,0.001482,0.033747
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.154988941892128,72.94288601499157,0.033185,0.002767,0.001487,0.03744
T3 (Scaled ×2.0),500,OUTSIDE,19.163763031598105,72.98962182406723,0.030964,0.002798,0.001472,0.035235
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.17990901772744,72.98337925287595,0.030516,0.00276,0.001473,0.03475
T3 (Scaled ×2.0),500,INSIDE,19.183364841540392,72.95467565569099,0.034705,0.002781,0.001471,0.038957
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.15949148334279,72.95849612269188,0.03155,0.002819,0.001499,0.035868
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18662302729339,72.9276329874095,0.032041,0.002955,0.001468,0.036465
T3 (Scaled ×2.0),500,OUTSIDE,19.149323627403586,72.99185389268767,0.032587,0.002854,0.00157,0.037012
T3 (Scaled ×2.0),500,INSIDE,19.17973194581486,72.95797916387116,0.032413,0.002821,0.001471,0.036705
T3 (Scaled ×2.0),500,INSIDE,19.18270345370253,72.96059127816875,0.033217,0.002816,0.001482,0.037516
T3 (Scaled ×2.0),500,OUTSIDE,19.152365441823285,72.97891480154786,0.033627,0.002815,0.001477,0.03792
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.166094082969433,72.96654913916882,0.029539,0.002831,0.001485,0.033855
T3 (Scaled ×2.0),500,INSIDE,19.162915931371746,72.95504519192926,0.033235,0.002809,0.001469,0.037513
T3 (Scaled ×2.0),500,INSIDE,19.1639164020321,72.95829150709108,0.032429,0.00283,0.001471,0.036731
T3 (Scaled ×2.0),500,OUTSIDE,19.159457167565144,72.97628602748166,0.029968,0.002806,0.001482,0.034257
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.1870440089796,72.9647201220419,0.034417,0.002815,0.001518,0.038752
T3 (Scaled ×2.0),500,INSIDE,19.17026044620121,72.94662165494707,0.032484,0.002781,0.001587,0.036853
T3 (Scaled ×2.0),500,INSIDE,19.156008007621974,72.94498876175156,0.029531,0.002807,0.001471,0.03381
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186772101664552,72.93713950386869,0.034253,0.002784,0.001504,0.038542
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.156503602193176,72.94216229518915,0.032625,0.00283,0.001488,0.036944
T3 (Scaled ×2.0),500,INSIDE,19.178423926944912,72.95090283883141,0.030776,0.002934,0.001478,0.035188
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.174483906318095,72.97677609302553,0.0171,0.002843,0.001471,0.021415
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186927738528063,72.95286556834765,0.030611,0.003228,0.001472,0.035313
T3 (Scaled ×2.0),500,INSIDE,19.165551838556745,72.95068368899935,0.032824,0.00278,0.001465,0.037069
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18707284148874,72.96638268812757,0.034208,0.002846,0.001481,0.038535
T3 (Scaled ×2.0),500,OUTSIDE,19.192766381314602,72.96222683529128,0.029854,0.00278,0.001494,0.034129
T3 (Scaled ×2.0),500,INSIDE,19.18292459680462,72.9529204126986,0.03212,0.002899,0.001523,0.036542
T3 (Scaled ×2.0),500,OUTSIDE,19.16892326805217,72.98990202948303,0.030276,0.002884,0.001477,0.034638
T3 (Scaled ×2.0),500,INSIDE,19.185783694738756,72.96548968276704,0.026993,0.002787,0.001484,0.031264
T3 (Scaled ×2.0),500,INSIDE,19.183335702676978,72.97282065530138,0.019153,0.002787,0.001456,0.023397
T3 (Scaled ×2.0),500,INSIDE,19.16953882977185,72.94698940344789,0.030675,0.0028,0.001483,0.034959
T3 (Scaled ×2.0),500,OUTSIDE,19.1517994521092,72.96747948646774,0.028595,0.002884,0.001462,0.032942
T3 (Scaled ×2.0),500,INSIDE,19.182672672626975,72.98080679939231,0.033098,0.002836,0.001553,0.037488
T3 (Scaled ×2.0),500,INSIDE,19.16733084099025,72.96479277495415,0.027737,0.002772,0.001528,0.032037
T3 (Scaled ×2.0),500,OUTSIDE,19.14496133192131,72.98478478137653,0.026448,0.00279,0.00149,0.030729
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.187087418948682,72.96923109887216,0.029821,0.002796,0.001482,0.0341
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.172845707279507,72.93426710558737,0.035637,0.002823,0.001514,0.039974
T3 (Scaled ×2.0),500,INSIDE,19.16054932636287,72.95898958482059,0.030788,0.002791,0.001467,0.035046
T3 (Scaled ×2.0),500,INSIDE,19.18210969845413,72.97716550241125,0.03168,0.002808,0.001467,0.035956
T3 (Scaled ×2.0),500,OUTSIDE,19.19235967366513,72.9233476607682,0.027922,0.002809,0.001502,0.032235
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18676803645915,72.99173009901736,0.032481,0.002797,0.001466,0.036745
T3 (Scaled ×2.0),500,OUTSIDE,19.143294323468922,72.99293651199014,0.034926,0.002798,0.001499,0.039224
T3 (Scaled ×2.0),500,INSIDE,19.184770637131923,72.93072449047027,0.031333,0.002929,0.001479,0.035742
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.16606262954724,72.93754272156083,0.030595,0.002808,0.001472,0.034875
T3 (Scaled ×2.0),500,INSIDE,19.172894976053332,72.93592914750218,0.027091,0.00287,0.001467,0.031429
T3 (Scaled ×2.0),500,INSIDE,19.155877686689582,72.94712823409795,0.03155,0.002804,0.001488,0.035843
T3 (Scaled ×2.0),500,OUTSIDE,19.146013922213257,72.92839098067016,0.027461,0.00278,0.001479,0.031721
T3 (Scaled ×2.0),500,OUTSIDE,19.17596421421081,72.98254748745471,0.030758,0.002836,0.001462,0.035056
T3 (Scaled ×2.0),500,INSIDE,19.16655436532976,72.96438145720516,0.032064,0.002863,0.001471,0.036399
T3 (Scaled ×2.0),500,OUTSIDE,19.14586076000293,72.98963484698113,0.033705,0.002765,0.001478,0.037948
T3 (Scaled ×2.0),500,INSIDE,19.169391789363857,72.97012246139064,0.032546,0.002827,0.00147,0.036844
T3 (Scaled ×2.0),500,OUTSIDE,19.13919988830898,72.96886750230563,0.027509,0.002789,0.00149,0.03179
T3 (Scaled ×2.0),500,OUTSIDE,19.14910082213349,72.93430664093347,0.028732,0.002797,0.001486,0.033015
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.15395564464075,72.94338671425767,0.030052,0.002819,0.001482,0.034354
T3 (Scaled ×2.0),500,OUTSIDE,19.15365787202066,72.9956781703111,0.033117,0.002864,0.00149,0.037472
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.176894834659397,72.9796977751141,0.032849,0.002895,0.001506,0.037251
T3 (Scaled ×2.0),500,OUTSIDE,19.167702284101317,72.93279332533503,0.020836,0.002839,0.001512,0.025187
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.17418748892589,72.97640158852752,0.028081,0.003023,0.00151,0.032615
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.153446203917625,72.95112980157087,0.028185,0.002961,0.001512,0.032659
T3 (Scaled ×2.0),500,OUTSIDE,19.19710256910469,72.99734866920134,0.032076,0.002772,0.001505,0.036354
T3 (Scaled ×2.0),500,OUTSIDE,19.14199965267215,72.96298902740415,0.032208,0.002781,0.001499,0.036488
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186456063808222,72.99136707225787,0.027829,0.003201,0.001574,0.032605
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186627802132033,72.92761974253906,0.022578,0.002905,0.001583,0.027067
T3 (Scaled ×2.0),500,OUTSIDE,19.17317770225893,72.9321106703007,0.031356,0.002955,0.001526,0.035838
T3 (Scaled ×2.0),500,INSIDE,19.173117797610175,72.93527685246403,0.028394,0.002882,0.001647,0.032923
T3 (Scaled ×2.0),500,INSIDE,19.180286314568892,72.93977973342483,0.019315,0.002964,0.001581,0.023862
T3 (Scaled ×2.0),500,OUTSIDE,19.155979518114545,72.999719813462,0.030276,0.002799,0.001475,0.034551
T3 (Scaled ×2.0),500,INSIDE,19.165842409437534,72.95046943051008,0.030183,0.002777,0.001472,0.034432
T3 (Scaled ×2.0),500,INSIDE,19.182587875850967,72.9480899794672,0.033279,0.00279,0.001503,0.037573
T3 (Scaled ×2.0),500,OUTSIDE,19.189865194125957,73.00144963801576,0.029042,0.002811,0.001526,0.03338
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.154073606429336,72.95188712297674,0.0289,0.002776,0.001493,0.03317
T3 (Scaled ×2.0),500,INSIDE,19.183604325048158,72.96845096603606,0.025999,0.002807,0.001503,0.030309
T3 (Scaled ×2.0),500,OUTSIDE,19.176239986797896,72.98987261445255,0.02945,0.002869,0.001462,0.033782
T3 (Scaled ×2.0),500,INSIDE,19.186685905648112,72.97517810754697,0.032449,0.002805,0.00147,0.036725
T3 (Scaled ×2.0),500,OUTSIDE,19.149608486237746,72.98295133136098,0.029491,0.002811,0.001496,0.033799
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.154216426949446,72.9520561914867,0.029172,0.002968,0.001502,0.033646
T3 (Scaled ×2.0),500,INSIDE,19.171014024450997,72.94977627705,0.028553,0.002879,0.001842,0.033275
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.183744185413666,72.98805512331234,0.021171,0.010744,0.001495,0.033412
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.170409826464265,72.97180984053976,0.020185,0.002808,0.001501,0.024494
T3 (Scaled ×2.0),500,OUTSIDE,19.167574164207196,72.99884917252557,0.031455,0.00292,0.001491,0.035866
T3 (Scaled ×2.0),500,INSIDE,19.180012761895306,72.94251477914466,0.030392,0.00278,0.001476,0.034649
T3 (Scaled ×2.0),500,OUTSIDE,19.188236716681676,72.94442063904998,0.030234,0.002793,0.001476,0.034504
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.187227724303145,72.98247509275632,0.029649,0.003162,0.001471,0.034283
T3 (Scaled ×2.0),500,INSIDE,19.173794009763288,72.93972872291529,0.025966,0.00282,0.001487,0.030273
T3 (Scaled ×2.0),500,INSIDE,19.16980889892012,72.95258065419668,0.027367,0.00283,0.001491,0.031688
T3 (Scaled ×2.0),500,INSIDE,19.151253425796828,72.9481530918212,0.024515,0.003087,0.00155,0.029153
T3 (Scaled ×2.0),500,INSIDE,19.166330644289626,72.94406557916443,0.027289,0.002825,0.001477,0.031592
T3 (Scaled ×2.0),500,OUTSIDE,19.193983409085757,72.94123871840766,0.028856,0.002798,0.001476,0.033131
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.17050205455973,72.93541242940582,0.033753,0.002862,0.001477,0.038093
T3 (Scaled ×2.0),500,INSIDE,19.163780651742893,72.95115030544589,0.034208,0.003191,0.001604,0.039004
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18711749170742,72.9921518160562,0.018822,0.002943,0.001472,0.023238
T3 (Scaled ×2.0),500,INSIDE,19.18668255041694,72.96699708315849,0.026647,0.002832,0.001464,0.030944
T3 (Scaled ×2.0),500,OUTSIDE,19.187434254735987,73.00121786950555,0.029729,0.002793,0.001527,0.03405
T3 (Scaled ×2.0),500,OUTSIDE,19.149126614828955,72.97158037666549,0.029512,0.002856,0.001542,0.033911
T3 (Scaled ×2.0),500,INSIDE,19.18570510833262,72.96347724552743,0.018947,0.002824,0.001463,0.023234
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.187290904165536,72.98872641919709,0.032938,0.002843,0.00165,0.037432
T3 (Scaled ×2.0),500,OUTSIDE,19.17211714059563,72.97716030884118,0.019231,0.002933,0.001502,0.023666
T3 (Scaled ×2.0),500,INSIDE,19.17200126769838,72.9533288926506,0.018716,0.002835,0.001494,0.023045
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.15437652418624,72.9431866149491,0.031457,0.002866,0.001469,0.035793
T3 (Scaled ×2.0),500,OUTSIDE,19.142901457756388,72.9334661498841,0.034284,0.003052,0.001555,0.038892
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.16212386702027,72.93945375053707,0.019585,0.002818,0.001496,0.0239
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.172656232990814,72.9343682459217,0.030449,0.002867,0.001669,0.034986
T3 (Scaled ×2.0),500,OUTSIDE,19.189675149646906,72.92375772217444,0.020656,0.002798,0.001478,0.024932
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.16372912716994,72.96364327118248,0.025188,0.002979,0.001487,0.029654
T3 (Scaled ×2.0),500,INSIDE,19.17518623395249,72.96973861506387,0.023325,0.002783,0.001509,0.027617
T3 (Scaled ×2.0),500,INSIDE,19.170966359472732,72.95964671499435,0.016896,0.002888,0.001476,0.021261
T3 (Scaled ×2.0),500,INSIDE,19.15493172647192,72.95269074690053,0.0238,0.002892,0.001651,0.028343
T3 (Scaled ×2.0),500,INSIDE,19.169117828916317,72.94359269113018,0.023237,0.002991,0.001472,0.027702
T3 (Scaled ×2.0),500,INSIDE,19.185637793052894,72.96629128492287,0.020341,0.002841,0.00159,0.024773
T3 (Scaled ×2.0),500,OUTSIDE,19.19007407391853,72.9442288161515,0.029172,0.002823,0.001769,0.033764
T3 (Scaled ×2.0),500,OUTSIDE,19.187545831483884,72.97239352156004,0.017791,0.002871,0.001955,0.022618
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.174573536045976,72.93344031778174,0.025581,0.002783,0.001501,0.029866
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.157450293381693,72.94170339113494,0.034879,0.002962,0.001508,0.03935
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.174856383539204,72.97720785531205,0.035767,0.002771,0.001486,0.040024
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.165993988828188,72.9664231930689,0.030007,0.002878,0.001471,0.034356
T3 (Scaled ×2.0),500,INSIDE,19.152033535464174,72.94680409894467,0.030066,0.003137,0.001517,0.034721
T3 (Scaled ×2.0),500,INSIDE,19.175736685598125,72.95663389606764,0.0336,0.002929,0.001549,0.038078
T3 (Scaled ×2.0),500,INSIDE,19.160469620988504,72.94909322652458,0.030412,0.002773,0.001531,0.034716
T3 (Scaled ×2.0),500,INSIDE,19.18038702541433,72.96468651999211,0.032144,0.002807,0.00148,0.036431
T3 (Scaled ×2.0),500,OUTSIDE,19.14659733605418,72.94959977822248,0.027476,0.003009,0.001497,0.031982
T3 (Scaled ×2.0),500,INSIDE,19.17925966008523,72.97540033116582,0.034586,0.00285,0.001482,0.038919
T3 (Scaled ×2.0),500,OUTSIDE,19.152496346472315,72.98321118320301,0.030525,0.00281,0.001495,0.034831
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186742602171147,72.93447934279163,0.036231,0.002787,0.001558,0.040577
T3 (Scaled ×2.0),500,INSIDE,19.173682706510743,72.95374499460804,0.018564,0.002769,0.001479,0.022814
T3 (Scaled ×2.0),500,OUTSIDE,19.191768475896488,72.93326333506317,0.026318,0.002787,0.001486,0.030591
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186871286897233,72.94797314406836,0.031624,0.002822,0.001476,0.035922
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.153818021614274,72.95156159408306,0.029642,0.002857,0.001572,0.034072
T3 (Scaled ×2.0),500,OUTSIDE,19.17220627877595,72.9895470237555,0.028188,0.002787,0.001474,0.03245
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.18715130636341,72.97433897608522,0.031951,0.002858,0.001514,0.036324
T3 (Scaled ×2.0),500,OUTSIDE,19.141209216877037,72.96522621363135,0.032118,0.00283,0.001474,0.036423
T3 (Scaled ×2.0),500,OUTSIDE,19.149377380020304,72.92905033263796,0.035385,0.002822,0.001479,0.039687
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.150474294775396,72.94748984403279,0.03543,0.002818,0.001503,0.039752
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.157205346602936,72.94181686087467,0.033619,0.002782,0.001496,0.037898
T3 (Scaled ×2.0),500,INSIDE,19.182671547130862,72.9652429716965,0.025118,0.002764,0.001575,0.029457
T3 (Scaled ×2.0),500,INSIDE,19.186525832617946,72.96511414904158,0.033235,0.002772,0.001462,0.03747
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.169293235452574,72.93599078408509,0.028814,0.002779,0.001499,0.033094
T3 (Scaled ×2.0),500,OUTSIDE,19.156149661633695,72.96684100581395,0.029821,0.002823,0.001521,0.034166
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.16973774121371,72.97096762040704,0.030686,0.002838,0.001476,0.035001
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.153289178434708,72.94371313518461,0.030057,0.002773,0.001464,0.034295
T3 (Scaled ×2.0),500,OUTSIDE,19.1554078260541,72.937754317194,0.029877,0.00278,0.001467,0.034124
T3 (Scaled ×2.0),500,OUTSIDE,19.186304736179288,72.91952683283151,0.031829,0.002835,0.001475,0.036139
T3 (Scaled ×2.0),500,INSIDE,19.18198088871909,72.96354142436095,0.033503,0.002813,0.001589,0.037905
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.180126766872398,72.98364437129491,0.01979,0.0028,0.00148,0.024071
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.184061289708783,72.9288550252806,0.034237,0.002825,0.001486,0.038549
T3 (Scaled ×2.0),500,OUTSIDE,19.19364611915238,72.98592215952289,0.03511,0.002883,0.00153,0.039523
T3 (Scaled ×2.0),500,INSIDE,19.175586217954365,72.93930371950576,0.033541,0.002892,0.001486,0.037919
T3 (Scaled ×2.0),500,INSIDE,19.162749405901938,72.94754154132117,0.029249,0.003088,0.001493,0.033831
T3 (Scaled ×2.0),500,OUTSIDE,19.16095743198676,72.93822135128477,0.032656,0.002809,0.001467,0.036933
T3 (Scaled ×2.0),500,INSIDE,19.17265621688144,72.95347656440094,0.032046,0.002836,0.001521,0.036402
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.17801978519702,72.93177399238257,0.03209,0.002779,0.001467,0.036337
T3 (Scaled ×2.0),500,INSIDE,19.17688451462126,72.94088113042967,0.029617,0.002984,0.001486,0.034087
T3 (Scaled ×2.0),500,OUTSIDE,19.141912213509144,72.96669621756561,0.029051,0.002806,0.001556,0.033414
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.179066076413044,72.9823329299552,0.030659,0.002807,0.001598,0.035064
T3 (Scaled ×2.0),500,INSIDE,19.177314214045417,72.96291775644744,0.033925,0.0028,0.00147,0.038196
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.150656619479122,72.9449773141972,0.028624,0.002773,0.001463,0.03286
T3 (Scaled ×2.0),500,OUTSIDE,19.191031757808286,72.9738064580878,0.030677,0.002861,0.001481,0.03502
T3 (Scaled ×2.0),500,INSIDE,19.158535699801647,72.95139431365173,0.035181,0.002935,0.001495,0.039613
T3 (Scaled ×2.0),500,INSIDE,19.166010901967496,72.95419747089403,0.02942,0.003439,0.001496,0.034356
T3 (Scaled ×2.0),500,INSIDE,19.17989748978532,72.97180164128378,0.020741,0.00277,0.00147,0.024981
T3 (Scaled ×2.0),500,INSIDE,19.182836831176584,72.95157430350915,0.027743,0.002758,0.001615,0.032122
T3 (Scaled ×2.0),500,INSIDE,19.17247586270975,72.93954947058387,0.032425,0.002819,0.001488,0.036733
T3 (Scaled ×2.0),500,OUTSIDE,19.172131670568113,73.00205764871163,0.027762,0.002893,0.001489,0.032145
T3 (Scaled ×2.0),500,INSIDE,19.158537654794,72.95017181429913,0.030394,0.002897,0.001481,0.034773
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.172271559436716,72.97406265170991,0.032243,0.002791,0.001492,0.036526
T3 (Scaled ×2.0),500,INSIDE,19.1592069467334,72.94986441288155,0.028483,0.002798,0.001465,0.032747
T3 (Scaled ×2.0),500,OUTSIDE,19.191503616065518,72.96756647537808,0.02867,0.002767,0.001461,0.032899
T3 (Scaled ×2.0),500,INSIDE,19.179928052164183,72.94494402013854,0.029485,0.002773,0.001496,0.033754
T3 (Scaled ×2.0),500,INSIDE,19.175869543709886,72.94183715890523,0.030789,0.002781,0.001528,0.035099
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186828293959042,72.9424753795811,0.03083,0.002781,0.001468,0.03508
T3 (Scaled ×2.0),500,INSIDE,19.184408164348678,72.98494262579248,0.029666,0.002873,0.001513,0.034053
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186689534817702,72.93000261381364,0.025243,0.002884,0.00146,0.029588
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.186979716858893,72.95714700594216,0.032019,0.002759,0.001475,0.036254
T3 (Scaled ×2.0),500,INSIDE,19.15782604992549,72.95230689671142,0.034462,0.002801,0.001486,0.038749
T3 (Scaled ×2.0),500,OUTSIDE,19.187620154083547,72.97084417606499,0.028632,0.002835,0.001476,0.032943
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.15966159533289,72.95868073324105,0.027113,0.002952,0.001477,0.031542
T3 (Scaled ×2.0),500,OUTSIDE,19.18702186102805,72.996376889409,0.033416,0.00286,0.001489,0.037767
T3 (Scaled ×2.0),500,INSIDE,19.17708624075988,72.9469583654899,0.029296,0.002984,0.001675,0.033957
T3 (Scaled ×2.0),500,OUTSIDE,19.170086865163196,72.988210503197,0.03183,0.002895,0.001498,0.036224
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.164559472038608,72.96466840199254,0.029385,0.002965,0.001504,0.033855
T3 (Scaled ×2.0),500,INSIDE,19.160003371692767,72.95114690084591,0.030631,0.002921,0.001614,0.035166
T3 (Scaled ×2.0),500,INSIDE,19.178865091498658,72.94186476753383,0.030155,0.002913,0.001532,0.034601
T3 (Scaled ×2.0),500,INSIDE,19.15907777857295,72.95173470148409,0.033466,0.002765,0.001537,0.03777
T3 (Scaled ×2.0),500,INSIDE,19.152167939945006,72.9479292713455,0.031699,0.002949,0.001474,0.036123
T3 (Scaled ×2.0),500,OUTSIDE,19.142709169722156,72.93319241990554,0.029105,0.002838,0.0015,0.033443
T3 (Scaled ×2.0),500,OUTSIDE,19.192272105503285,72.95409651439662,0.027074,0.00277,0.001483,0.031328
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.174850554883957,72.97719684172519,0.03527,0.002761,0.001499,0.03953
T3 (Scaled ×2.0),500,ON_BOUNDARY,19.187171330506057,72.97600058009394,0.031022,0.002801,0.001457,0.035281
T3 (Scaled ×2.0),500,INSIDE,19.16568294271399,72.94437530262525,0.030047,0.002821,0.001538,0.034406
