Triangle,Total Points,Class,Latitude,Longitude,Encryption Time (s),Computation Time (s),Decryption Time (s),Total CKKS Time (s)
T1 (Default),400,INSIDE,19.18013184012596,72.94397549471795,0.031184,0.002831,0.001494,0.035509
T1 (Default),400,INSIDE,19.16417774693842,72.95105908032998,0.029901,0.002906,0.001476,0.034283
T1 (Default),400,OUTSIDE,19.184248531557195,72.95415953116098,0.027374,0.002797,0.001504,0.031676
T1 (Default),400,OUTSIDE,19.189110829804786,72.9338482388137,0.032374,0.002802,0.001498,0.036675
T1 (Default),400,INSIDE,19.17325468817337,72.94693802784313,0.030772,0.002836,0.001476,0.035085
T1 (Default),400,OUTSIDE,19.154579379443014,72.98329039413102,0.026287,0.002831,0.001479,0.030597
T1 (Default),400,ON_BOUNDARY,19.16212005999743,72.95102463249239,0.033568,0.002875,0.001513,0.037956
T1 (Default),400,ON_BOUNDARY,19.176912182793483,72.96906561885736,0.029119,0.002848,0.001493,0.033461
T1 (Default),400,OUTSIDE,19.184445243464612,72.98289189849208,0.029416,0.002826,0.001496,0.033739
T1 (Default),400,OUTSIDE,19.15604296137576,72.94987655127836,0.02844,0.002794,0.001487,0.032721
T1 (Default),400,INSIDE,19.175934532235246,72.95547630845977,0.024928,0.002824,0.001534,0.029286
T1 (Default),400,ON_BOUNDARY,19.167710904240437,72.95784530788251,0.030009,0.002841,0.00148,0.03433
T1 (Default),400,INSIDE,19.1694565632411,72.95263247900924,0.033149,0.002867,0.001579,0.037596
T1 (Default),400,INSIDE,19.17750272128138,72.96760447571563,0.031981,0.002791,0.001513,0.036286
T1 (Default),400,INSIDE,19.17485389931577,72.96029729661275,0.029115,0.002846,0.001477,0.033439
T1 (Default),400,INSIDE,19.17315211891357,72.95040871134987,0.030399,0.002844,0.0015,0.034743
T1 (Default),400,ON_BOUNDARY,19.173437521233303,72.9648027660762,0.029017,0.002847,0.001479,0.033344
T1 (Default),400,OUTSIDE,19.169667722519467,72.93189980306515,0.026287,0.002826,0.001487,0.030601
T1 (Default),400,ON_BOUNDARY,19.177704392363314,72.9700220708387,0.032934,0.002895,0.001471,0.037301
T1 (Default),400,INSIDE,19.180134769225607,72.96330023869572,0.033717,0.002823,0.001479,0.03802
T1 (Default),400,OUTSIDE,19.187058590623785,72.93251265139854,0.047049,0.002819,0.001492,0.05136
T1 (Default),400,ON_BOUNDARY,19.164108828178698,72.95345111884527,0.032461,0.002832,0.001494,0.036787
T1 (Default),400,OUTSIDE,19.18004022166815,72.97804767775725,0.033855,0.002847,0.001473,0.038175
T1 (Default),400,ON_BOUNDARY,19.180659213068555,72.95611967025266,0.031063,0.002946,0.001481,0.035491
T1 (Default),400,ON_BOUNDARY,19.180677802455467,72.95713637212192,0.030763,0.002842,0.001502,0.035108
T1 (Default),400,INSIDE,19.177631014193857,72.96237023781039,0.031871,0.00279,0.001507,0.036169
T1 (Default),400,OUTSIDE,19.15971950376427,72.9586956669238,0.024411,0.002828,0.001505,0.028744
T1 (Default),400,INSIDE,19.168472596376517,72.95083138340112,0.032834,0.002867,0.001473,0.037175
T1 (Default),400,ON_BOUNDARY,19.173722391380906,72.94469813866176,0.031182,0.002776,0.001502,0.035461
T1 (Default),400,INSIDE,19.1794217702448,72.95787899441316,0.034074,0.002827,0.001504,0.038405
T1 (Default),400,OUTSIDE,19.16518457248854,72.97517805536663,0.029019,0.002818,0.001482,0.033319
T1 (Default),400,INSIDE,19.17882402982052,72.9690972941843,0.033179,0.002816,0.001478,0.037474
T1 (Default),400,ON_BOUNDARY,19.166055567983722,72.94839989641213,0.028615,0.002831,0.00148,0.032926
T1 (Default),400,ON_BOUNDARY,19.1751251017215,72.96686935238313,0.028295,0.002857,0.001474,0.032626
T1 (Default),400,INSIDE,19.178340911525925,72.9438304078894,0.031418,0.00292,0.001541,0.035879
T1 (Default),500,INSIDE,19.169607264324142,72.95685678658282,0.013531,0.002868,0.001495,0.017895
T1 (Default),500,INSIDE,19.179496788106654,72.9632401546807,0.025151,0.00283,0.001465,0.029446
T1 (Default),500,INSIDE,19.168837203465614,72.95511091320138,0.031257,0.002839,0.001501,0.035597
T1 (Default),500,INSIDE,19.180711864049776,72.97133978191039,0.029375,0.002822,0.00149,0.033687
T1 (Default),500,OUTSIDE,19.152612845779593,72.93167218484251,0.028564,0.002935,0.001511,0.03301
T1 (Default),500,ON_BOUNDARY,19.175494321677547,72.94384327410441,0.032055,0.002881,0.001474,0.036411
T1 (Default),500,INSIDE,19.178498335072977,72.96816809255778,0.030695,0.002897,0.001527,0.035119
T1 (Default),500,OUTSIDE,19.182743274512315,72.94060516670558,0.030233,0.002826,0.001513,0.034572
T1 (Default),500,ON_BOUNDARY,19.175145546343906,72.94402319271248,0.030205,0.002856,0.001518,0.03458
T1 (Default),500,OUTSIDE,19.16053027896729,72.93171860786708,0.029408,0.00287,0.001486,0.033764
T1 (Default),500,INSIDE,19.17966899479375,72.94290109100184,0.026393,0.002811,0.001489,0.030694
T1 (Default),500,INSIDE,19.17094466527176,72.96104702346341,0.032716,0.002838,0.001468,0.037022
T1 (Default),500,ON_BOUNDARY,19.16553526348983,72.94865177409433,0.028076,0.002811,0.00147,0.032358
T1 (Default),500,ON_BOUNDARY,19.177405885598354,72.94291971116238,0.030721,0.002835,0.001493,0.03505
T1 (Default),500,ON_BOUNDARY,19.178420858992297,72.97088253120819,0.033444,0.002799,0.001467,0.037711
T1 (Default),500,OUTSIDE,19.176201850292273,72.98299304568924,0.027301,0.002839,0.003364,0.033504
T1 (Default),500,ON_BOUNDARY,19.16613432265037,72.95592520153485,0.023987,0.00384,0.001786,0.029614
T1 (Default),500,OUTSIDE,19.165592459284504,72.95820151502654,0.030413,0.002817,0.001484,0.034714
T1 (Default),500,OUTSIDE,19.188652465360033,72.9542606028226,0.024515,0.002834,0.001516,0.028866
T1 (Default),500,ON_BOUNDARY,19.178224977931713,72.94253734813684,0.016391,0.002819,0.001478,0.020688
T1 (Default),500,INSIDE,19.169234354199855,72.95153796673513,0.030515,0.002894,0.001468,0.034877
T1 (Default),500,ON_BOUNDARY,19.162101513171297,72.95098788498248,0.02523,0.00283,0.001514,0.029575
T1 (Default),500,OUTSIDE,19.167220746587972,72.94398144061046,0.027721,0.002792,0.001487,0.032001
T1 (Default),500,ON_BOUNDARY,19.180821390305805,72.97202961324415,0.033465,0.002871,0.001482,0.037819
T1 (Default),500,ON_BOUNDARY,19.177914107985167,72.9702867001418,0.031874,0.002896,0.001479,0.036249
T1 (Default),500,OUTSIDE,19.172197108105955,72.97074337736208,0.028754,0.00285,0.001485,0.033089
T1 (Default),500,OUTSIDE,19.156127311062242,72.96973911135211,0.030431,0.002823,0.001485,0.03474
T1 (Default),500,ON_BOUNDARY,19.18059902897364,72.94933097414683,0.030542,0.002828,0.001534,0.034905
T1 (Default),500,OUTSIDE,19.185809359888445,72.96787651056712,0.021366,0.002807,0.001529,0.025702
T1 (Default),500,OUTSIDE,19.179561246922145,72.93882168012306,0.032909,0.002889,0.001478,0.037276
T1 (Default),500,ON_BOUNDARY,19.180801013903565,72.97087289399343,0.026848,0.002815,0.001483,0.031147
T1 (Default),500,INSIDE,19.165447929033494,72.94916079345438,0.032575,0.002923,0.001471,0.036969
T1 (Default),500,ON_BOUNDARY,19.170279813071698,72.96095468966483,0.031422,0.002848,0.001509,0.03578
T1 (Default),500,ON_BOUNDARY,19.180617929747893,72.95166200041955,0.02055,0.002835,0.001484,0.024869
T1 (Default),500,INSIDE,19.174639726507,72.94471938210242,0.045761,0.002771,0.001501,0.050034
T1 (Default),500,INSIDE,19.178973624747403,72.94281209090528,0.027031,0.002788,0.001477,0.031296
T1 (Default),500,INSIDE,19.176234288757307,72.95837102151975,0.032948,0.002855,0.001506,0.037309
T1 (Default),500,ON_BOUNDARY,19.1808056869211,72.97091040887615,0.029997,0.002851,0.001472,0.034321
T1 (Default),500,ON_BOUNDARY,19.180700676072004,72.95950629673092,0.027083,0.002807,0.001478,0.031368
T1 (Default),500,ON_BOUNDARY,19.1717123683079,72.94567594525317,0.028238,0.002867,0.001496,0.032602
T1 (Default),500,ON_BOUNDARY,19.16834990653741,72.94730156400767,0.029207,0.002835,0.001471,0.033513
T1 (Default),500,INSIDE,19.174838485950605,72.95533801111443,0.032687,0.002851,0.001523,0.037062
T1 (Default),500,OUTSIDE,19.167548551926924,72.97462597578908,0.032964,0.002865,0.00148,0.037309
T1 (Default),500,INSIDE,19.16706229811332,72.9533794155301,0.032731,0.002834,0.001477,0.037043
T1 (Default),500,INSIDE,19.176548042622493,72.95145570402346,0.021489,0.00292,0.001467,0.025877
T1 (Default),500,INSIDE,19.16662059550196,72.94911896790629,0.022166,0.002866,0.001483,0.026516
T1 (Default),500,INSIDE,19.17800061320961,72.94750118474435,0.032228,0.002967,0.001501,0.036697
T1 (Default),500,ON_BOUNDARY,19.169492298471877,72.96000896666128,0.028469,0.002902,0.001526,0.032898
T1 (Default),500,INSIDE,19.17551524324846,72.95481685381098,0.025648,0.002838,0.001462,0.029948
T1 (Default),500,OUTSIDE,19.154578864276868,72.94548574062311,0.029053,0.002799,0.001479,0.033331
T1 (Default),500,OUTSIDE,19.177025952424245,72.97705630580006,0.02595,0.002821,0.001476,0.030248
T1 (Default),500,ON_BOUNDARY,19.180799116905646,72.96923096394721,0.023959,0.002815,0.001467,0.028241
T1 (Default),500,INSIDE,19.17642176516285,72.95622282753094,0.032548,0.002874,0.001485,0.036907
T1 (Default),500,OUTSIDE,19.186128019867464,72.97953153814053,0.023767,0.002838,0.001477,0.028083
T1 (Default),500,ON_BOUNDARY,19.180803716816392,72.96957925548385,0.02958,0.002842,0.001486,0.033909
T1 (Default),500,ON_BOUNDARY,19.179239503585677,72.97189957090694,0.028608,0.002896,0.001476,0.03298
T1 (Default),500,ON_BOUNDARY,19.180803771970172,72.97000068022254,0.030715,0.002863,0.001497,0.035076
T1 (Default),500,ON_BOUNDARY,19.174503915606817,72.94432408576507,0.027441,0.002806,0.001486,0.031733
T1 (Default),500,OUTSIDE,19.184734189302745,72.95428964391996,0.030251,0.003499,0.00148,0.03523
T1 (Default),500,OUTSIDE,19.152969402283375,72.94188033503984,0.031641,0.00283,0.001488,0.035959
T1 (Default),500,ON_BOUNDARY,19.167441318694948,72.94774499212477,0.028207,0.00287,0.001482,0.03256
T1 (Default),500,OUTSIDE,19.161118733329708,72.96786005921196,0.029498,0.002954,0.001475,0.033927
T1 (Default),500,OUTSIDE,19.176873411903998,72.9763897300755,0.024051,0.002787,0.001521,0.028359
T1 (Default),500,INSIDE,19.171583969627974,72.94828319120535,0.030191,0.002856,0.001494,0.034541
T1 (Default),500,OUTSIDE,19.15323361826153,72.93214063461664,0.026599,0.002852,0.001536,0.030988
T1 (Default),500,INSIDE,19.173703351157556,72.96458398222887,0.014804,0.002758,0.001487,0.019049
T1 (Default),500,ON_BOUNDARY,19.180715094400323,72.96242991059533,0.031226,0.002982,0.00148,0.035688
T1 (Default),500,ON_BOUNDARY,19.173790774339118,72.96524157079637,0.031209,0.002802,0.001473,0.035484
T1 (Default),500,ON_BOUNDARY,19.180826888605402,72.97259005957038,0.029596,0.002819,0.001487,0.033902
T1 (Default),500,INSIDE,19.174268469710505,72.96433234481587,0.024586,0.002772,0.00149,0.028848
T1 (Default),500,INSIDE,19.173971889766737,72.95465714396668,0.028148,0.002764,0.001502,0.032414
T1 (Default),500,INSIDE,19.17214583975355,72.9628143549399,0.035035,0.002867,0.001488,0.03939
T1 (Default),500,INSIDE,19.17006931267723,72.95986881936095,0.030318,0.002764,0.001521,0.034603
T1 (Default),500,ON_BOUNDARY,19.18059347445388,72.94903790310237,0.030351,0.002827,0.001509,0.034688
T1 (Default),500,ON_BOUNDARY,19.18065082596619,72.95446940842571,0.028015,0.002834,0.001491,0.032341
T1 (Default),500,ON_BOUNDARY,19.1622445067167,72.95025432988635,0.030928,0.002827,0.001484,0.03524
T1 (Default),500,ON_BOUNDARY,19.16677468263016,72.94805585281156,0.029202,0.002825,0.00149,0.033517
T1 (Default),500,INSIDE,19.16552607142484,72.95032938989864,0.016815,0.002829,0.001582,0.021226
T1 (Default),500,OUTSIDE,19.1619591151173,72.94877929962925,0.028012,0.004766,0.001785,0.034564
T1 (Default),500,ON_BOUNDARY,19.180792893460417,72.97005539290312,0.021416,0.002808,0.001496,0.025721
T1 (Default),500,INSIDE,19.178281301389756,72.9676385497286,0.031353,0.002789,0.001597,0.035739
T1 (Default),500,ON_BOUNDARY,19.18077903199399,72.9673436159651,0.027091,0.002797,0.001464,0.031353
T1 (Default),500,INSIDE,19.17491050345452,72.94680478798321,0.02791,0.002757,0.00146,0.032128
T1 (Default),500,OUTSIDE,19.15511155580493,72.97898061365711,0.032959,0.002788,0.001477,0.037225
T1 (Default),500,OUTSIDE,19.18227000272562,72.98291928812597,0.027705,0.002907,0.001488,0.032101
T1 (Default),500,OUTSIDE,19.160745391298132,72.93505091782795,0.030674,0.002842,0.001471,0.034988
T1 (Default),500,ON_BOUNDARY,19.180419348419967,72.9733127790414,0.028119,0.002816,0.001426,0.032361
T1 (Default),500,ON_BOUNDARY,19.17337702012428,72.96475589655019,0.02857,0.002779,0.001446,0.032795
T1 (Default),500,ON_BOUNDARY,19.16678800501059,72.9567241444505,0.031947,0.002791,0.001475,0.036214
T1 (Default),500,ON_BOUNDARY,19.164402545928798,72.94919549565638,0.031006,0.002846,0.001464,0.035317
T1 (Default),500,ON_BOUNDARY,19.17965228017023,72.97240310113438,0.034114,0.00318,0.001593,0.038887
T1 (Default),500,OUTSIDE,19.189916402431418,72.95555344115448,0.02205,0.003536,0.001835,0.027422
T1 (Default),500,INSIDE,19.17635145974516,72.95783723263096,0.023389,0.002831,0.00148,0.027701
T1 (Default),500,ON_BOUNDARY,19.180844491473767,72.97344705984442,0.028259,0.002826,0.001432,0.032518
T1 (Default),500,ON_BOUNDARY,19.174984737758702,72.96671505481805,0.031668,0.002984,0.001586,0.036238
T1 (Default),500,ON_BOUNDARY,19.172940861607128,72.94507745939663,0.0236,0.002773,0.001553,0.027926
T1 (Default),500,OUTSIDE,19.16458461879023,72.97317563848529,0.031231,0.002903,0.001476,0.035611
T1 (Default),500,INSIDE,19.176210731529817,72.95493567639774,0.031832,0.002912,0.001514,0.036258
T1 (Default),500,INSIDE,19.17666731612652,72.95443128793802,0.030367,0.002891,0.001605,0.034864
T1 (Default),500,OUTSIDE,19.16684669178475,72.94124472843575,0.031904,0.002859,0.001529,0.036294
T1 (Default),500,INSIDE,19.17174254400078,72.96124405227411,0.034666,0.002754,0.0015,0.03892
T1 (Default),500,OUTSIDE,19.185601133041686,72.93879353098917,0.028602,0.002842,0.001482,0.032926
T1 (Default),500,ON_BOUNDARY,19.180827795739496,72.972664892289,0.031519,0.002768,0.001479,0.035766
T1 (Default),500,ON_BOUNDARY,19.180714702486625,72.96075390990791,0.03284,0.002779,0.001486,0.037105
T1 (Default),500,INSIDE,19.172685116185477,72.95351283034042,0.030063,0.002765,0.001477,0.034306
T1 (Default),500,OUTSIDE,19.154025055196307,72.979981751602,0.028932,0.002778,0.0015,0.033211
T1 (Default),500,INSIDE,19.1795202287866,72.96709880402813,0.032728,0.00279,0.001561,0.03708
T1 (Default),500,OUTSIDE,19.152382764387745,72.94128410967878,0.027114,0.002763,0.001473,0.031351
T1 (Default),500,OUTSIDE,19.16325587160819,72.97719764457695,0.031403,0.002792,0.001485,0.03568
T1 (Default),500,OUTSIDE,19.159242777930032,72.97649213751129,0.032984,0.002755,0.001485,0.037225
T1 (Default),500,OUTSIDE,19.17523309630091,72.97915078847134,0.022432,0.002762,0.001499,0.026693
T1 (Default),500,INSIDE,19.16914414123295,72.9518430930402,0.030893,0.002888,0.001475,0.035257
T1 (Default),500,ON_BOUNDARY,19.171103838982045,72.96198674167324,0.031779,0.002817,0.001465,0.036061
T1 (Default),500,INSIDE,19.176729636472707,72.96849719614784,0.026614,0.002808,0.001495,0.030918
T1 (Default),500,ON_BOUNDARY,19.180683626069204,72.95881963641743,0.029479,0.002843,0.001497,0.033819
T1 (Default),500,INSIDE,19.176987778291476,72.96325969353155,0.022407,0.002815,0.001476,0.026699
T1 (Default),500,ON_BOUNDARY,19.180679439226964,72.95793587667156,0.030573,0.002912,0.001489,0.034975
T1 (Default),500,INSIDE,19.17878338596663,72.95255142620996,0.025999,0.002841,0.001473,0.030314
T1 (Default),500,OUTSIDE,19.18403251555928,72.94674020994051,0.030305,0.002829,0.001485,0.034619
T1 (Default),500,OUTSIDE,19.152321358753316,72.97251952795979,0.019852,0.00281,0.001498,0.02416
T1 (Default),500,ON_BOUNDARY,19.17675860375556,72.9688559511785,0.025515,0.002841,0.00149,0.029846
T1 (Default),500,ON_BOUNDARY,19.178388222310016,72.9708436654365,0.033567,0.002796,0.001483,0.037847
T1 (Default),500,OUTSIDE,19.169469783572055,72.96796273076848,0.028235,0.002917,0.001529,0.032682
T1 (Default),500,INSIDE,19.164213758619514,72.95139049000873,0.018022,0.00276,0.001575,0.022357
T1 (Default),500,OUTSIDE,19.16188720920527,72.96954102426331,0.030534,0.002766,0.001492,0.034793
T1 (Default),500,ON_BOUNDARY,19.163470946958906,72.94965853864632,0.032523,0.002747,0.001502,0.036773
T1 (Default),500,ON_BOUNDARY,19.175548050347302,72.94381867636186,0.031512,0.002793,0.001472,0.035777
T1 (Default),500,INSIDE,19.180355688961114,72.96760342211914,0.030886,0.002767,0.001482,0.035135
T1 (Default),500,ON_BOUNDARY,19.180551104559743,72.94613507901053,0.031953,0.002783,0.001514,0.03625
T1 (Default),500,INSIDE,19.180465632175856,72.95248656453158,0.030899,0.002867,0.00149,0.035256
T1 (Default),500,ON_BOUNDARY,19.18051207904013,72.9423851237468,0.031283,0.002773,0.001493,0.035549
T1 (Default),500,INSIDE,19.171336803746758,72.95929689669987,0.023476,0.002773,0.001494,0.027743
T1 (Default),500,ON_BOUNDARY,19.16369093994868,72.95293605573723,0.032196,0.002771,0.001576,0.036543
T1 (Default),500,INSIDE,19.164752430663412,72.95174249611547,0.020655,0.002765,0.001496,0.024917
T1 (Default),500,INSIDE,19.180055880646265,72.96802535039483,0.032777,0.002793,0.001479,0.037049
T1 (Default),500,ON_BOUNDARY,19.163294830154854,72.94972986785879,0.028749,0.002821,0.001478,0.033048
T1 (Default),500,ON_BOUNDARY,19.18065117755854,72.9551099186207,0.035357,0.002814,0.001474,0.039646
T1 (Default),500,OUTSIDE,19.180886926825906,72.97628861951793,0.032294,0.002781,0.001608,0.036684
T1 (Default),500,OUTSIDE,19.152437452947183,72.97551045269674,0.024206,0.002801,0.001479,0.028487
T1 (Default),500,INSIDE,19.17495380365971,72.96001421749321,0.030675,0.002838,0.001478,0.034992
T1 (Default),500,INSIDE,19.16575590268886,72.9497907195725,0.034841,0.002786,0.001504,0.039131
T1 (Default),500,INSIDE,19.175617352300854,72.95162145342944,0.024005,0.002838,0.001535,0.028379
T1 (Default),500,INSIDE,19.173379252458904,72.96081410628226,0.033238,0.002781,0.001491,0.037511
T1 (Default),500,OUTSIDE,19.15443170110129,72.93604356745995,0.029719,0.002772,0.001488,0.03398
T1 (Default),500,INSIDE,19.177207961732254,72.96004369661291,0.032091,0.002799,0.001488,0.036379
T1 (Default),500,OUTSIDE,19.1604442892316,72.94337151348468,0.029235,0.002763,0.001491,0.033489
T1 (Default),500,INSIDE,19.17206137031562,72.96196714114551,0.031815,0.002778,0.001505,0.036099
T1 (Default),500,OUTSIDE,19.183194229264267,72.9440612408735,0.030024,0.002797,0.001487,0.034308
T1 (Default),500,OUTSIDE,19.153700216834984,72.94773177913885,0.02991,0.002767,0.001498,0.034175
T1 (Default),500,INSIDE,19.179494868257795,72.95096625284357,0.025731,0.002778,0.001489,0.029999
T1 (Default),500,OUTSIDE,19.18802242989099,72.96718063929383,0.030112,0.002817,0.001476,0.034405
T1 (Default),500,ON_BOUNDARY,19.180603058296324,72.94971791112566,0.031094,0.002811,0.001491,0.035397
T1 (Default),500,ON_BOUNDARY,19.17825152588292,72.9425259327236,0.031398,0.003035,0.001495,0.035928
T1 (Default),500,ON_BOUNDARY,19.18056688561925,72.94767998965847,0.032149,0.002811,0.001505,0.036466
T1 (Default),500,OUTSIDE,19.15213793929596,72.93489522748506,0.032386,0.002806,0.001502,0.036695
T1 (Default),500,OUTSIDE,19.18836916177356,72.97891919500482,0.028653,0.002773,0.001494,0.032921
T1 (Default),500,INSIDE,19.176976812014956,72.96802392149529,0.033811,0.0028,0.001476,0.038088
T1 (Default),500,INSIDE,19.171719256064222,72.95096081867881,0.031636,0.002821,0.00147,0.035928
T1 (Default),500,OUTSIDE,19.159179660596916,72.9539559911331,0.032799,0.0028,0.001594,0.037193
T1 (Default),500,INSIDE,19.180456992245716,72.94658124769724,0.016178,0.002989,0.001497,0.020665
T1 (Default),500,OUTSIDE,19.187596896438983,72.96463304714074,0.019065,0.003185,0.001501,0.023752
T1 (Default),500,OUTSIDE,19.17233613203066,72.93379493298299,0.023941,0.002784,0.001505,0.02823
T1 (Default),500,ON_BOUNDARY,19.165960186882426,72.95570035714603,0.022462,0.002769,0.001516,0.026747
T1 (Default),500,INSIDE,19.180321548055907,72.9426792434683,0.0311,0.00276,0.001491,0.035352
T1 (Default),500,INSIDE,19.175357964686725,72.9528654403779,0.029221,0.002766,0.001473,0.03346
T1 (Default),500,ON_BOUNDARY,19.166631655946684,72.94813457067511,0.023053,0.00279,0.001502,0.027345
T1 (Default),500,ON_BOUNDARY,19.169305698338647,72.95977676188448,0.031715,0.002754,0.001507,0.035977
T1 (Default),500,ON_BOUNDARY,19.175956840031226,72.9436228488627,0.031848,0.002772,0.001503,0.036124
T1 (Default),500,OUTSIDE,19.162709392417177,72.93714363160036,0.029322,0.002851,0.001575,0.033749
T1 (Default),500,OUTSIDE,19.16228822015195,72.96396937392319,0.030054,0.002833,0.001567,0.034455
T1 (Default),500,INSIDE,19.165719048740826,72.95360966372046,0.032155,0.00287,0.001571,0.036597
T1 (Default),500,ON_BOUNDARY,19.167028425412465,72.95700056729213,0.028685,0.00277,0.0015,0.032955
T1 (Default),500,OUTSIDE,19.157439974897432,72.9581385796059,0.026592,0.002758,0.001498,0.030849
T1 (Default),500,OUTSIDE,19.186322622645733,72.94764097143016,0.032758,0.002821,0.001498,0.037078
T1 (Default),500,INSIDE,19.177688232083153,72.95054266600978,0.031705,0.002794,0.001494,0.035993
T1 (Default),500,ON_BOUNDARY,19.18069293301716,72.95939290485411,0.023438,0.002798,0.00149,0.027727
T1 (Default),500,ON_BOUNDARY,19.180562335435134,72.94728678306463,0.030757,0.002894,0.001477,0.035129
T1 (Default),500,INSIDE,19.178501133813654,72.96896468013188,0.032935,0.002766,0.001488,0.03719
T1 (Default),500,ON_BOUNDARY,19.180634304291257,72.95378188889619,0.029705,0.002759,0.001477,0.033942
T1 (Default),500,INSIDE,19.175440793981863,72.95351270045815,0.032742,0.002765,0.001493,0.037
T1 (Default),500,OUTSIDE,19.15253481955882,72.98160121117851,0.032263,0.002864,0.001474,0.036601
T1 (Default),500,ON_BOUNDARY,19.16745163182904,72.94774285027984,0.032605,0.002794,0.001519,0.036918
T1 (Default),500,ON_BOUNDARY,19.161753831146637,72.95048651424169,0.031825,0.002859,0.001518,0.036202
T1 (Default),500,ON_BOUNDARY,19.180751854480647,72.9659663510934,0.031976,0.002773,0.001507,0.036257
T1 (Default),500,ON_BOUNDARY,19.17150793405676,72.96247250633584,0.030733,0.002791,0.001481,0.035005
T1 (Default),500,OUTSIDE,19.16724463436051,72.9636281638644,0.031865,0.002798,0.001483,0.036147
T1 (Default),500,OUTSIDE,19.15339186908906,72.95818158851763,0.033,0.002767,0.001496,0.037264
T1 (Default),500,ON_BOUNDARY,19.18074291516356,72.96348216648703,0.01799,0.00277,0.001486,0.022247
T1 (Default),500,OUTSIDE,19.15723558456789,72.96252176616365,0.031942,0.002792,0.001473,0.036208
T1 (Default),500,ON_BOUNDARY,19.180613105638553,72.95159813818078,0.03201,0.002795,0.001473,0.036278
T1 (Default),500,ON_BOUNDARY,19.18065335323775,72.95538735956282,0.029575,0.002765,0.001503,0.033843
T1 (Default),500,OUTSIDE,19.153923243179385,72.98218412558076,0.030887,0.002779,0.001498,0.035165
T1 (Default),500,OUTSIDE,19.16876596737142,72.93319908039301,0.032163,0.002797,0.001488,0.036448
T1 (Default),500,ON_BOUNDARY,19.177668756799257,72.94280583060952,0.032739,0.003099,0.001498,0.037336
T1 (Default),500,OUTSIDE,19.18325954989305,72.98049681323879,0.044079,0.002774,0.001482,0.048337
T1 (Default),500,ON_BOUNDARY,19.180596871937666,72.94984404497714,0.032719,0.002776,0.001491,0.036986
T1 (Default),500,ON_BOUNDARY,19.17607146646305,72.94357157814171,0.027343,0.002862,0.001478,0.031684
T1 (Default),500,OUTSIDE,19.16840764380018,72.97582153137719,0.033459,0.002892,0.001494,0.037846
T1 (Default),500,INSIDE,19.179619927969487,72.96203155674696,0.027834,0.002809,0.001479,0.032123
T1 (Default),500,ON_BOUNDARY,19.18070523381087,72.95987710156514,0.034427,0.00287,0.001481,0.038779
T1 (Default),500,INSIDE,19.180203726494703,72.94193188599073,0.032812,0.002882,0.001477,0.037172
T1 (Default),500,INSIDE,19.170334875255946,72.95048531510939,0.033028,0.002825,0.001481,0.037335
T1 (Default),500,OUTSIDE,19.161230032414696,72.95749388611127,0.0285,0.002839,0.001511,0.032851
T1 (Default),500,OUTSIDE,19.18866041214657,72.95382979060771,0.029021,0.002856,0.001483,0.03336
T1 (Default),500,OUTSIDE,19.1574402749777,72.94615220540258,0.034143,0.002849,0.001472,0.038465
T1 (Default),500,OUTSIDE,19.155900846787794,72.98326606958665,0.027701,0.002797,0.001626,0.032125
T1 (Default),500,OUTSIDE,19.171641613356385,72.96963109251259,0.018831,0.002831,0.00149,0.023152
T1 (Default),500,ON_BOUNDARY,19.180536006431165,72.94319623417921,0.029304,0.002801,0.001473,0.033578
T1 (Default),500,OUTSIDE,19.185641721723478,72.9315072595139,0.027695,0.002815,0.001481,0.031992
T1 (Default),500,ON_BOUNDARY,19.166143512202133,72.95591488803261,0.031459,0.002836,0.001477,0.035772
T1 (Default),500,OUTSIDE,19.152922140971448,72.97634183063339,0.032029,0.002831,0.001506,0.036367
T1 (Default),500,OUTSIDE,19.16475210614234,72.96863161485507,0.031585,0.002933,0.001497,0.036016
T1 (Default),500,INSIDE,19.177853896410944,72.95118794254375,0.029132,0.002845,0.001515,0.033493
T1 (Default),500,OUTSIDE,19.169752361513872,72.98022012037198,0.028246,0.002812,0.001478,0.032536
T1 (Default),500,INSIDE,19.18075993996235,72.97206111164763,0.031485,0.002816,0.001478,0.03578
T1 (Default),500,OUTSIDE,19.164560105018058,72.96239454539669,0.029961,0.002826,0.001493,0.03428
T1 (Default),500,INSIDE,19.175197867409434,72.95344467408879,0.033546,0.002831,0.001483,0.03786
T1 (Default),500,OUTSIDE,19.159158767456745,72.97751094523242,0.031353,0.002872,0.001494,0.03572
T1 (Default),500,OUTSIDE,19.18105575081939,72.93552364233149,0.026923,0.002831,0.001471,0.031226
T1 (Default),500,ON_BOUNDARY,19.16830802084172,72.94731315620099,0.030118,0.002843,0.001483,0.034444
T1 (Default),500,INSIDE,19.174502270918747,72.9589524415334,0.031754,0.00285,0.001486,0.03609
T1 (Default),500,OUTSIDE,19.19006297307373,72.95628967639509,0.030908,0.002964,0.001471,0.035344
T1 (Default),500,INSIDE,19.178517884714218,72.96224046701857,0.030856,0.002823,0.001507,0.035186
T1 (Default),500,ON_BOUNDARY,19.16528808877852,72.95489479393689,0.031345,0.002815,0.001501,0.035661
T1 (Default),500,OUTSIDE,19.18665212003455,72.97740405430886,0.028975,0.002996,0.001475,0.033447
