Triangle,Total Points,Class,Latitude,Longitude,Encryption Time (s),Computation Time (s),Decryption Time (s),Total CKKS Time (s)
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.173258466343984,72.96993363512503,0.032541,0.002759,0.001451,0.036752
T2 (Scaled ×1.5),100,INSIDE,19.182077165289943,72.96021842258016,0.03099,0.00279,0.001456,0.035236
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.178472294569055,72.93699415369007,0.02984,0.002756,0.001459,0.034055
T2 (Scaled ×1.5),100,INSIDE,19.182857962663846,72.96486451803777,0.028509,0.002796,0.001479,0.032784
T2 (Scaled ×1.5),100,OUTSIDE,19.191783942338184,72.97071988905343,0.034812,0.002819,0.001458,0.03909
T2 (Scaled ×1.5),100,INSIDE,19.166535804837043,72.95424658244806,0.034455,0.002826,0.001463,0.038744
T2 (Scaled ×1.5),100,INSIDE,19.18191549445573,72.97218245947957,0.034121,0.002845,0.001454,0.03842
T2 (Scaled ×1.5),100,OUTSIDE,19.19316514231015,72.93640540077612,0.024,0.002798,0.001451,0.028249
T2 (Scaled ×1.5),100,INSIDE,19.166950543729037,72.94808774517898,0.033667,0.002823,0.001457,0.037948
T2 (Scaled ×1.5),100,INSIDE,19.166451842345687,72.9615694482714,0.028121,0.002786,0.001455,0.032362
T2 (Scaled ×1.5),100,INSIDE,19.183233393455442,72.96064379200371,0.026258,0.002778,0.00145,0.030487
T2 (Scaled ×1.5),100,INSIDE,19.183065235876697,72.96624891627346,0.030869,0.002779,0.001455,0.035104
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.178032356708652,72.93718953997234,0.032489,0.002771,0.001452,0.036712
T2 (Scaled ×1.5),100,OUTSIDE,19.15372718643084,72.95720693281088,0.030962,0.002784,0.001458,0.035205
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.156261515599496,72.94921515314029,0.035064,0.002777,0.001459,0.039302
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.161532843600583,72.95563538040255,0.03182,0.002775,0.001452,0.036048
T2 (Scaled ×1.5),100,INSIDE,19.171119958360777,72.95079994804999,0.031725,0.002809,0.001457,0.035992
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.16978228533766,72.94117175061928,0.028896,0.002797,0.001526,0.03322
T2 (Scaled ×1.5),100,OUTSIDE,19.169624915346247,72.92520006889205,0.020694,0.002805,0.001454,0.024953
T2 (Scaled ×1.5),100,OUTSIDE,19.15170880391306,72.95937943919772,0.03373,0.002868,0.001476,0.038075
T2 (Scaled ×1.5),100,INSIDE,19.174821191477527,72.961459894067,0.032562,0.002809,0.00145,0.036822
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.16016909591466,72.95398888399625,0.032452,0.00276,0.001459,0.036672
T2 (Scaled ×1.5),100,OUTSIDE,19.174866218047868,72.93199168528012,0.029706,0.002783,0.001453,0.033942
T2 (Scaled ×1.5),100,OUTSIDE,19.16093359471985,72.97641272691753,0.034533,0.002939,0.00145,0.038923
T2 (Scaled ×1.5),100,OUTSIDE,19.152420469677452,72.98161130608011,0.032362,0.002812,0.001451,0.036626
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.15561257058718,72.94843279900806,0.031936,0.002884,0.001451,0.036272
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.18384895137199,72.95989467166024,0.032066,0.0028,0.001459,0.036325
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.16067726447374,72.95459058271805,0.031398,0.002761,0.001478,0.035638
T2 (Scaled ×1.5),100,INSIDE,19.179231211496273,72.94717670427919,0.031745,0.0028,0.001447,0.035994
T2 (Scaled ×1.5),100,OUTSIDE,19.158489997353097,72.98537917341199,0.032876,0.002838,0.001462,0.037177
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.183829845590672,72.95765210502853,0.033982,0.002823,0.001461,0.038266
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.155461827538986,72.94824210917568,0.033665,0.002815,0.001456,0.037936
T2 (Scaled ×1.5),100,OUTSIDE,19.14866455079677,72.97166885163688,0.033714,0.002777,0.00145,0.037941
T2 (Scaled ×1.5),100,INSIDE,19.178364795723464,72.9445330945446,0.03305,0.002779,0.001449,0.037279
T2 (Scaled ×1.5),100,OUTSIDE,19.146170762568936,72.93770512316932,0.029638,0.002785,0.001454,0.033877
T2 (Scaled ×1.5),100,INSIDE,19.18137125106338,72.94491520566099,0.029403,0.002865,0.001474,0.033742
T2 (Scaled ×1.5),100,OUTSIDE,19.145617332636633,72.97836179535904,0.030344,0.002793,0.001458,0.034595
T2 (Scaled ×1.5),100,INSIDE,19.176727356317613,72.95846474114698,0.03253,0.002788,0.001499,0.036818
T2 (Scaled ×1.5),100,INSIDE,19.171115034764345,72.95592481552623,0.031001,0.002826,0.001452,0.03528
T2 (Scaled ×1.5),100,OUTSIDE,19.150742558963056,72.95694834189314,0.030707,0.002826,0.001454,0.034988
T2 (Scaled ×1.5),100,OUTSIDE,19.168529854461752,72.98507434295912,0.029614,0.002778,0.001449,0.033842
T2 (Scaled ×1.5),100,OUTSIDE,19.175693671554715,72.92710002848835,0.032611,0.002759,0.001459,0.036829
T2 (Scaled ×1.5),100,INSIDE,19.16181883274823,72.94770283605624,0.033734,0.002762,0.001457,0.037953
T2 (Scaled ×1.5),100,INSIDE,19.176908126312313,72.9564420943352,0.031066,0.002765,0.001456,0.035287
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.18390065795934,72.96513387818705,0.032891,0.002759,0.001503,0.037154
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.171227198499928,72.96744380552728,0.029638,0.002758,0.001457,0.033853
T2 (Scaled ×1.5),100,OUTSIDE,19.192847062593458,72.98293185738382,0.033211,0.002808,0.001457,0.037476
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.180119122686147,72.93619813532499,0.031006,0.002798,0.001453,0.035258
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.17073928424682,72.94072847943212,0.029642,0.002817,0.001458,0.033918
T2 (Scaled ×1.5),100,OUTSIDE,19.18554514314737,72.98592280224626,0.018485,0.002771,0.001451,0.022708
T2 (Scaled ×1.5),100,INSIDE,19.17937710763581,72.95957000823272,0.027997,0.002772,0.001448,0.032217
T2 (Scaled ×1.5),100,OUTSIDE,19.15949252261693,72.94413809684696,0.027729,0.002915,0.001471,0.032115
T2 (Scaled ×1.5),100,OUTSIDE,19.150882514828453,72.96780733783177,0.034037,0.002824,0.001463,0.038325
T2 (Scaled ×1.5),100,OUTSIDE,19.153787251930932,72.9338983276908,0.031436,0.002774,0.001449,0.035659
T2 (Scaled ×1.5),100,INSIDE,19.171113842573213,72.95158688870865,0.033193,0.002834,0.001474,0.037501
T2 (Scaled ×1.5),100,INSIDE,19.168039948168488,72.95843059341378,0.025919,0.002808,0.001466,0.030193
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.183610299023893,72.93685382087847,0.031816,0.002804,0.001449,0.03607
T2 (Scaled ×1.5),100,INSIDE,19.173455757046387,72.96424848816862,0.034584,0.002832,0.001458,0.038875
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.15539976445076,72.94816503132175,0.026885,0.002939,0.00146,0.031284
T2 (Scaled ×1.5),100,INSIDE,19.177813064194574,72.9446031269667,0.022044,0.002911,0.001565,0.026521
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.18388892054088,72.96363358810656,0.023211,0.002961,0.001452,0.027624
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.16917755301037,72.96496868770228,0.029846,0.002936,0.001573,0.034355
T2 (Scaled ×1.5),100,INSIDE,19.174715911495035,72.94197960990898,0.033874,0.002861,0.001464,0.0382
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.171854383014537,72.96823324050506,0.027269,0.002808,0.001465,0.031542
T2 (Scaled ×1.5),100,ON_BOUNDARY,19.166228755399985,72.94288749939065,0.031488,0.002853,0.001455,0.035797
T2 (Scaled ×1.5),100,INSIDE,19.16135950935152,72.94988771917832,0.027219,0.002788,0.001574,0.031582
T2 (Scaled ×1.5),100,INSIDE,19.183812791829105,72.96580198482242,0.019523,0.002788,0.001462,0.023774
T2 (Scaled ×1.5),100,OUTSIDE,19.18896445086292,72.97642945438518,0.031043,0.002918,0.001452,0.035414
T2 (Scaled ×1.5),100,INSIDE,19.18159395979115,72.94877472812942,0.028072,0.00278,0.001455,0.032307
T2 (Scaled ×1.5),100,OUTSIDE,19.150853349089235,72.95540342725053,0.031932,0.002763,0.001456,0.036151
T2 (Scaled ×1.5),100,INSIDE,19.168050203715218,72.94400986941791,0.026961,0.002781,0.001456,0.031198
T2 (Scaled ×1.5),100,OUTSIDE,19.193108474912123,72.96857681013373,0.028231,0.002781,0.001455,0.032467
T2 (Scaled ×1.5),100,OUTSIDE,19.176095355063264,72.97522117470535,0.03215,0.003044,0.001446,0.036641
T2 (Scaled ×1.5),100,INSIDE,19.17096994794021,72.9413479700706,0.031669,0.002815,0.001878,0.036362
T2 (Scaled ×1.5),200,INSIDE,19.16792557259666,72.957349375115,0.013862,0.002786,0.001505,0.018154
T2 (Scaled ×1.5),200,OUTSIDE,19.145653319987645,72.96112770944757,0.033181,0.002819,0.001463,0.037464
T2 (Scaled ×1.5),200,INSIDE,19.174832663752593,72.96987992529536,0.031101,0.002801,0.001452,0.035355
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.17044416894386,72.96651679267492,0.033869,0.002802,0.001454,0.038126
T2 (Scaled ×1.5),200,OUTSIDE,19.165492314612454,72.9429441524068,0.032281,0.003155,0.001454,0.036891
T2 (Scaled ×1.5),200,OUTSIDE,19.175115554983705,72.97733983689119,0.031327,0.002801,0.001455,0.035583
T2 (Scaled ×1.5),200,INSIDE,19.17481576131606,72.95731894551744,0.034604,0.002784,0.001504,0.038893
T2 (Scaled ×1.5),200,INSIDE,19.165165539898542,72.95858024510196,0.031297,0.002781,0.001449,0.035527
T2 (Scaled ×1.5),200,INSIDE,19.178202549687686,72.95632141356046,0.028975,0.002791,0.001463,0.03323
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.183883191411127,72.96375932275996,0.029742,0.002797,0.001471,0.03401
T2 (Scaled ×1.5),200,OUTSIDE,19.162012668765296,72.99059774441761,0.021944,0.002789,0.001459,0.026192
T2 (Scaled ×1.5),200,INSIDE,19.182388575044282,72.94682041894731,0.031412,0.002806,0.001464,0.035682
T2 (Scaled ×1.5),200,OUTSIDE,19.17228784006031,72.92721997590071,0.031923,0.002774,0.001459,0.036156
T2 (Scaled ×1.5),200,INSIDE,19.169303000398394,72.94626321023343,0.033021,0.002757,0.001469,0.037248
T2 (Scaled ×1.5),200,INSIDE,19.158693984094946,72.94996280460396,0.028067,0.002881,0.001455,0.032404
T2 (Scaled ×1.5),200,OUTSIDE,19.178196985640263,72.98759656137378,0.031708,0.002778,0.001453,0.03594
T2 (Scaled ×1.5),200,OUTSIDE,19.161925670388683,72.92842810099908,0.029656,0.002888,0.001543,0.034087
T2 (Scaled ×1.5),200,OUTSIDE,19.16960437881371,72.9283567955526,0.022059,0.002791,0.001504,0.026355
T2 (Scaled ×1.5),200,OUTSIDE,19.187610265027164,72.97120917707619,0.032052,0.002823,0.001462,0.036338
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.16427064737837,72.95897494460255,0.033742,0.002779,0.001469,0.03799
T2 (Scaled ×1.5),200,INSIDE,19.162256015318423,72.95639721697574,0.033082,0.002842,0.001467,0.037392
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.1838260015035,72.9579738942448,0.035216,0.002823,0.001465,0.039505
T2 (Scaled ×1.5),200,OUTSIDE,19.14675089121873,72.96170227694962,0.030278,0.00279,0.001459,0.034528
T2 (Scaled ×1.5),200,INSIDE,19.159794492604593,72.94675196561509,0.031365,0.002801,0.001455,0.035621
T2 (Scaled ×1.5),200,OUTSIDE,19.17149664766272,72.9873840382789,0.029654,0.002824,0.001449,0.033928
T2 (Scaled ×1.5),200,INSIDE,19.176912891863253,72.95127373042656,0.032043,0.00317,0.001495,0.036709
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.184061888259684,72.98068727506183,0.018158,0.002819,0.001451,0.022429
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.16253322626172,72.94467920364302,0.028061,0.002783,0.001458,0.032302
T2 (Scaled ×1.5),200,OUTSIDE,19.19225621490757,72.94780752513635,0.034726,0.002834,0.00145,0.039011
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.183755515785016,72.95088666359108,0.026741,0.002783,0.001452,0.030976
T2 (Scaled ×1.5),200,INSIDE,19.177871469114958,72.96863869688546,0.031817,0.002877,0.001454,0.036149
T2 (Scaled ×1.5),200,INSIDE,19.177418533225236,72.96133748625519,0.031097,0.002831,0.001457,0.035386
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.16347296566182,72.958009704079,0.032973,0.002799,0.001468,0.03724
T2 (Scaled ×1.5),200,OUTSIDE,19.169197692955215,72.93506841446721,0.030375,0.002849,0.001457,0.034681
T2 (Scaled ×1.5),200,INSIDE,19.171659399651865,72.94977231395518,0.031578,0.002791,0.001448,0.035817
T2 (Scaled ×1.5),200,OUTSIDE,19.162949604072377,72.92489846468023,0.029657,0.00283,0.001465,0.033952
T2 (Scaled ×1.5),200,INSIDE,19.173881908334778,72.95501372564385,0.026536,0.002812,0.00145,0.030799
T2 (Scaled ×1.5),200,OUTSIDE,19.190134483382796,72.97551696737061,0.030224,0.002796,0.001457,0.034478
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.18392600491208,72.96813668085221,0.029272,0.002778,0.001455,0.033506
T2 (Scaled ×1.5),200,OUTSIDE,19.146880038614434,72.95326468842154,0.032606,0.002855,0.00145,0.036911
T2 (Scaled ×1.5),200,OUTSIDE,19.165064979973685,72.98103860109089,0.032885,0.002772,0.001513,0.037171
T2 (Scaled ×1.5),200,INSIDE,19.175853232432328,72.96929140764928,0.02306,0.002764,0.001474,0.027299
T2 (Scaled ×1.5),200,OUTSIDE,19.16354293443741,72.93741673318287,0.02777,0.002782,0.001461,0.032014
T2 (Scaled ×1.5),200,INSIDE,19.173267380567534,72.94088029800339,0.034236,0.002809,0.001457,0.038502
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.168583022186326,72.96424453333286,0.035593,0.002777,0.001466,0.039836
T2 (Scaled ×1.5),200,OUTSIDE,19.164053417001767,72.98574090296373,0.029853,0.002851,0.001451,0.034156
T2 (Scaled ×1.5),200,OUTSIDE,19.165037611225614,72.96884745155253,0.034785,0.002838,0.001446,0.03907
T2 (Scaled ×1.5),200,INSIDE,19.173635850642487,72.95490379359083,0.02967,0.002769,0.001458,0.033899
T2 (Scaled ×1.5),200,INSIDE,19.183028144104583,72.97939362109429,0.033383,0.002882,0.001455,0.03772
T2 (Scaled ×1.5),200,INSIDE,19.180892604187086,72.94655178699294,0.027681,0.00291,0.001454,0.032045
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.15894681960248,72.94640405893263,0.031234,0.002797,0.001472,0.035504
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.174963282271428,72.9720084492723,0.030138,0.002767,0.001475,0.034381
T2 (Scaled ×1.5),200,OUTSIDE,19.147198098870586,72.96545276779469,0.031578,0.002769,0.00146,0.035808
T2 (Scaled ×1.5),200,OUTSIDE,19.15575463842645,72.9820547401844,0.030312,0.002806,0.001456,0.034574
T2 (Scaled ×1.5),200,INSIDE,19.178890164907905,72.95495747930838,0.031751,0.002784,0.001472,0.036007
T2 (Scaled ×1.5),200,OUTSIDE,19.15511658869846,72.96327138044458,0.031067,0.0028,0.001451,0.035319
T2 (Scaled ×1.5),200,OUTSIDE,19.192221852777767,72.9676778693739,0.031873,0.002797,0.001455,0.036126
T2 (Scaled ×1.5),200,INSIDE,19.18133702114563,72.9640712270504,0.031287,0.002783,0.001449,0.035519
T2 (Scaled ×1.5),200,INSIDE,19.166753528330467,72.94467964452839,0.032653,0.002817,0.001452,0.036922
T2 (Scaled ×1.5),200,INSIDE,19.181384327763517,72.9780138772531,0.032457,0.002786,0.00145,0.036694
T2 (Scaled ×1.5),200,INSIDE,19.18193280944067,72.9459397036471,0.025741,0.002757,0.001451,0.02995
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.184053154930606,72.97967577563561,0.027745,0.002797,0.001458,0.032001
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.166745142653195,72.96198672949555,0.030478,0.002896,0.001482,0.034856
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.184026218213027,72.97819056880392,0.023274,0.002794,0.001462,0.02753
T2 (Scaled ×1.5),200,INSIDE,19.171201715861326,72.96007933761594,0.030637,0.002868,0.001454,0.03496
T2 (Scaled ×1.5),200,OUTSIDE,19.146055786943812,72.98795584488684,0.028075,0.002809,0.001455,0.032339
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.18315662126158,72.93471508362556,0.03026,0.002842,0.001462,0.034564
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.18228268759885,72.98093831293495,0.03052,0.002764,0.001457,0.034742
T2 (Scaled ×1.5),200,INSIDE,19.172858031052392,72.94784304333248,0.032928,0.002768,0.001464,0.037161
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.177790260682695,72.93732004944219,0.028246,0.00279,0.001461,0.032498
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.183668577559864,72.94178294858773,0.032239,0.002823,0.001466,0.036528
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.174468945664877,72.93891266298769,0.034877,0.002802,0.00146,0.039139
T2 (Scaled ×1.5),200,INSIDE,19.158518912117998,72.94762534517909,0.032403,0.00278,0.00145,0.036634
T2 (Scaled ×1.5),200,OUTSIDE,19.186648916704033,72.96441270429361,0.032286,0.002786,0.001446,0.036519
T2 (Scaled ×1.5),200,INSIDE,19.175416705392987,72.97241237106512,0.032181,0.002776,0.001447,0.036405
T2 (Scaled ×1.5),200,INSIDE,19.16485626338838,72.9567782873038,0.035398,0.002776,0.001455,0.039629
T2 (Scaled ×1.5),200,INSIDE,19.181346711738172,72.93732798570416,0.033586,0.002809,0.001456,0.037851
T2 (Scaled ×1.5),200,OUTSIDE,19.16974038850687,72.94021080631194,0.024656,0.002805,0.001461,0.028923
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.18383818743577,72.95810230167376,0.030824,0.002801,0.001451,0.035077
T2 (Scaled ×1.5),200,ON_BOUNDARY,19.184058083651358,72.98118133306825,0.031164,0.002779,0.001476,0.03542
